item_id;supplier;category_id;color;size;price;stock_level
535;ReciPal;18333;LightGoldenRodYellow;5;34.15;
536;Funding Circle;35553;LawnGreen;8;46.47;
537;AtSite;89481;SaddleBrown;5;78.59;
538;Sterling Infosystems;10806;SeaGreen;7;34.27;
539;Abt Associates;3447;Bisque;4;76.98;
540;Honest Buildings;37152;Gray;4;64.27;
541;Capital Cube;80358;Aquamarine;6;71.09;
542;Biovia;2876;LawnGreen;6;47.46;
543;TrueCar;94938;DodgerBlue;6;78.79;
544;Workhands;45063;DarkCyan;8;56.13;
545;Arpin Van Lines;60968;Wheat;8;47.30;
546;SimpleTuition;49092;Indigo ;8;50.60;
547;Knoema;11843;Cornsilk;4;60.71;
548;PEV4me.com;3995;Snow;7;27.65;
549;IW Financial;60917;Gray;6;65.40;
550;H3 Biomedicine;93772;FireBrick;4;54.25;
551;Zillow;22242;LimeGreen;4;47.45;
552;GetRaised;82972;LightGoldenRodYellow;8;33.99;
553;VisualDoD, LLC;2536;Salmon;8;20.66;
554;Rezolve Group;18575;Crimson;5;78.02;
555;Aureus Sciences (*Now part of Elsevier);57493;NavajoWhite;5;21.32;
556;Exversion;68995;Indigo ;7;60.27;
557;Marlin Alter and Associates;36738;DarkMagenta;7;55.01;
558;Alarm.com;65030;LightSlateGray;4;28.23;
559;SpeSo Health;37172;PapayaWhip;6;57.86;
560;Ontodia, Inc;87794;Chocolate;6;20.29;
561;PatientsLikeMe;16437;NavajoWhite;5;44.99;
562;Ez-XBRL;74138;Thistle;7;36.59;
563;Morningstar, Inc.;50937;DeepSkyBlue;7;72.88;
564;Nationwide Mutual Insurance Company;47666;PapayaWhip;5;61.09;
565;Berkery Noyes MandASoft;57020;AliceBlue;8;37.07;
566;Solar Census;44417;PaleTurquoise;4;32.25;
567;GetRaised;78256;FloralWhite;5;67.92;
568;ConnectEDU;3059;Gainsboro;6;44.54;
569;Accela;79998;DeepSkyBlue;6;48.68;
570;Morgan Stanley;83223;Sienna;8;33.30;
571;indoo.rs;64738;Thistle;4;68.01;
572;Boston Consulting Group;93907;HoneyDew;5;23.97;
573;Avvo;80796;DeepPink;8;61.71;
574;InfoCommerce Group;43966;Moccasin;5;48.72;
575;Ayasdi;37478;DarkGreen;7;23.87;
576;Jurispect;27670;BurlyWood;4;59.73;
577;Fuzion Apps, Inc.;25057;Lime;4;50.81;
578;PayScale, Inc.;58638;DarkCyan;7;58.23;
579;Environmental Data Resources;49032;DodgerBlue;4;76.62;
580;Geoscape;2067;DarkViolet;6;55.58;
581;Aureus Sciences (*Now part of Elsevier);1982;NavajoWhite;8;43.78;
582;Robinson + Yu;62833;Peru;6;74.89;
583;VisualDoD, LLC;60878;DarkSlateBlue;5;41.09;
584;BuildFax;97727;Crimson;5;52.64;
585;Chemical Abstracts Service;17998;SteelBlue;4;51.34;
586;Glassy Media;87553;Peru;7;70.25;
587;Capital Cube;8747;DarkRed;8;36.84;
588;Junar, Inc.;14249;MediumSpringGreen;6;21.23;
589;Bekins;95046;DimGray;6;39.65;
590;StockSmart;22183;Gray;8;67.83;
591;State Farm Insurance;62186;Orange;4;20.93;
592;Thomson Reuters;55216;Gainsboro;4;60.44;
593;PossibilityU;26226;SaddleBrown;6;27.54;
594;Kimono Labs;8475;Aquamarine;6;29.49;
595;SpeSo Health;12968;LightGoldenRodYellow;5;71.41;
596;Lawdragon;58110;Purple;6;58.79;
597;Datamyne;86189;PaleVioletRed;4;71.84;
598;Innovest Systems;35044;Aqua;4;78.64;
599;Intermap Technologies;9101;IndianRed ;5;62.93;
600;Noesis;19451;MediumBlue;4;71.92;
601;The Advisory Board Company;65819;Cyan;6;43.38;
602;Way Better Patents;96450;OldLace;7;57.99;
603;OpportunitySpace, Inc.;9638;BlueViolet;7;58.85;
604;Noesis;3008;GhostWhite;6;29.25;
605;Vimo;73923;Teal;6;38.05;
606;Personal, Inc.;29214;DarkKhaki;7;54.77;
607;StreetCred Software, Inc;45820;SeaGreen;5;52.47;
608;Qado Energy, Inc.;36768;Cyan;7;61.32;
609;Civic Insight;44015;LemonChiffon;6;61.50;
610;Clean Power Finance;1598;Maroon;4;20.06;
611;PlanetEcosystems;1462;Peru;5;23.55;
612;PlanetEcosystems;32659;PaleVioletRed;4;55.78;
613;CostQuest;78870;LightCoral;5;59.21;
614;Stevens Worldwide Van Lines;37913;SeaGreen;6;24.95;
615;Open Data Nation;69194;DarkOrchid;5;55.20;
616;Junyo;75435;SlateBlue;6;51.82;
617;iRecycle;58503;Chocolate;5;32.48;
618;gRadiant Research LLC;52678;Magenta;5;57.47;
619;Weight Watchers;78074;AliceBlue;7;71.97;
620;NonprofitMetrics;53737;Thistle;5;49.69;
621;Lucid;45996;MediumSlateBlue;8;67.74;
622;Golden Helix;90425;DarkBlue;6;64.87;
623;AtSite;27810;Purple;7;35.75;
624;ClearHealthCosts;64879;BurlyWood;5;63.35;
625;LOGIXDATA, LLC;77634;DarkGray;7;41.60;
626;Social Health Insights;32373;MediumTurquoise;4;63.56;
627;WeMakeItSafer;66846;LemonChiffon;4;36.81;
628;Ceiba Solutions;85258;SkyBlue;7;59.86;
629;iRecycle;85874;Crimson;4;64.61;
630;Arrive Labs;19007;BurlyWood;6;32.52;
631;GitHub;57753;LightSalmon;8;29.83;
632;Merrill Lynch;82368;DarkRed;5;76.61;
633;Credit Karma;14421;DarkGray;6;32.58;
634;KPMG;18580;LightCyan;6;52.71;
635;Cloudmade;60315;PowderBlue;6;69.52;
636;Adaptive;67929;Gray;5;76.33;
637;NuCivic;57327;DeepPink;7;47.37;
638;Atlas Van Lines;34277;NavajoWhite;4;26.05;
639;Social Health Insights;76627;LimeGreen;7;78.66;
640;Embark;8409;DeepPink;4;20.04;
641;People Power;34621;Orchid;6;29.31;
642;Whitby Group;14464;Aquamarine;7;58.15;
643;FlightAware;9927;LavenderBlush;6;60.24;
644;Collective IP;70878;Crimson;7;73.09;
645;Connotate;38247;Orchid;6;74.48;
646;KidAdmit, Inc.;59556;Azure;6;43.61;
647;LOGIXDATA, LLC;53258;WhiteSmoke;6;38.32;
648;Business and Legal Resources;34392;BurlyWood;5;42.68;
649;Pave;66123;DeepPink;4;60.89;
650;JJ Keller;68404;OldLace;4;41.85;
651;3 Round Stones, Inc.;11308;DarkKhaki;4;62.82;
652;People Power;3872;HoneyDew;8;41.80;
653;Avalara;31292;MediumSlateBlue;6;25.21;
654;Redfin;80937;Magenta;6;75.09;
655;Enervee Corporation;34717;SandyBrown;7;71.21;
656;Environmental Data Resources;80278;BurlyWood;5;79.49;
657;Mint;7521;Aqua;5;20.68;
658;Russell Investments;19015;SeaGreen;8;23.32;
659;Navico;12952;PaleGreen;6;64.58;
660;Housefax;44884;Tan;6;46.67;
661;Mapbox;1855;Aquamarine;6;68.47;
662;Knowledge Agency;75437;SlateBlue;4;55.95;
663;Center for Responsive Politics;83995;DarkCyan;5;36.47;
664;Epsilon;72722;PaleGoldenRod;8;22.38;
665;Calcbench, Inc.;84521;LightBlue;6;69.66;
666;Merrill Lynch;93516;NavajoWhite;7;48.94;
667;Civic Insight;43526;Lavender;6;46.33;
668;Dun & Bradstreet;7397;LightBlue;8;79.20;
669;Politify;65495;DarkSalmon;5;69.92;
670;People Power;78787;BlanchedAlmond;4;79.49;
671;CoreLogic;43673;Chartreuse;4;36.64;
672;Food+Tech Connect;30740;Snow;4;20.03;
673;Seabourne;83199;BlueViolet;5;73.60;
674;Peterson's;46487;BlueViolet;8;21.16;
675;Allianz;22340;Salmon;8;72.64;
676;Honest Buildings;40796;DarkSlateGray;6;76.62;
677;ASC Partners;86933;FireBrick;7;37.78;
678;SmartAsset;82787;Tomato;8;79.18;
679;Innovest Systems;53109;SeaGreen;5;54.87;
680;Yelp;62571;MediumOrchid;5;47.91;
681;CoreLogic;78172;LightGray;7;67.04;
682;Dabo Health;68901;OldLace;4;33.20;
683;GenoSpace;63013;LightSteelBlue;8;31.67;
684;Weight Watchers;47830;Silver;7;23.85;
685;BuildZoom;173;ForestGreen;8;35.40;
686;Bekins;46681;IndianRed ;4;71.72;
687;Business Monitor International;72215;PapayaWhip;4;48.50;
688;Mozio;42433;LightCoral;7;79.36;
689;SpotHero.com;37708;Coral;8;58.26;
690;Amazon Web Services;39472;Peru;5;50.75;
691;Knowledge Agency;23816;Navy;4;39.08;
692;The Schork Report;47866;Navy;6;54.83;
693;Docket Alarm, Inc.;37725;Turquoise;6;33.75;
694;Keychain Logistics Corp.;43458;SeaShell;4;63.40;
695;Liquid Robotics;89698;DarkGray;6;75.58;
696;PEV4me.com;41791;Plum;8;29.97;
697;Docket Alarm, Inc.;91007;Olive;5;28.36;
698;FirstPoint, Inc.;84467;DarkSeaGreen;5;39.51;
699;TransUnion;60104;YellowGreen;8;32.83;
700;PublicEngines;44223;FireBrick;7;51.57;
701;Garmin;89013;BurlyWood;5;41.14;
702;ideas42;88248;IndianRed ;4;58.76;
703;Unigo LLC;98870;Silver;4;78.76;
704;Equilar;37766;DarkBlue;4;24.91;
705;Fidelity Investments;58406;Wheat;7;62.61;
706;PeerJ;88075;Turquoise;4;65.28;
707;Equilar;10024;Gray;4;76.15;
708;Ceiba Solutions;81920;Orange;7;61.48;
709;TagniFi;55380;DarkKhaki;8;34.79;
710;Fuzion Apps, Inc.;16019;SandyBrown;7;41.86;
711;PatientsLikeMe;35618;DarkSlateGray;7;73.72;
712;Buildingeye;64932;PaleTurquoise;8;21.43;
713;GoodGuide;88756;HoneyDew;4;69.63;
714;SAS;16202;DarkSlateGray;4;34.95;
715;Cerner;14655;Fuchsia;5;30.61;
716;DemystData;76379;Chocolate;7;34.42;
717;GovTribe;84303;SaddleBrown;5;70.65;
718;Urban Mapping, Inc;68431;DarkOliveGreen;7;36.20;
719;ClearHealthCosts;1486;LightGray;4;46.11;
720;Parsons Brinckerhoff;81948;Blue;7;69.81;
721;Marlin & Associates;32789;Yellow;6;63.83;
722;CliniCast;86538;Brown;6;59.05;
723;SmartProcure;12156;Lavender;5;73.99;
724;Berkshire Hathaway;61921;LightSkyBlue;8;50.86;
725;Roadify Transit;98786;Aquamarine;6;59.93;
726;Junar, Inc.;93720;Navy;4;62.61;
727;SpotHero.com;70435;Tan;8;68.68;
728;Civinomics;81089;RoyalBlue;8;22.63;
729;Impaq International;977;Teal;7;57.79;
730;Unigo LLC;56746;Chartreuse;6;37.15;
731;Estately;16915;MediumVioletRed;8;50.00;
732;Equifax;62000;MediumVioletRed;6;42.14;
733;Poncho App;93872;DarkTurquoise;7;37.61;
734;Jurispect;58089;LemonChiffon;4;38.42;
735;HERE;64581;Fuchsia;5;59.05;
736;iRecycle;81016;FloralWhite;4;57.65;
737;GetRaised;12049;DodgerBlue;5;44.36;
738;Webitects;42789;MediumSeaGreen;8;36.14;
739;CONNECT-DOT LLC.;70216;DodgerBlue;6;78.35;
740;PlotWatt;45194;LightCoral;7;39.39;
741;YourMapper;8219;Purple;6;37.63;
742;YourMapper;1796;Red;6;56.04;
743;MetLife;9780;Salmon;8;38.08;
744;Vizzuality;38054;PaleGreen;8;46.85;
745;Xcential;6434;MediumSpringGreen;5;21.89;
746;IVES Group Inc;62117;SeaGreen;7;21.10;
747;Compliance and Risks;54157;Pink;8;51.28;
748;FlightStats;71141;Thistle;7;39.51;
749;iTriage;34166;MediumPurple;5;79.90;
750;Exversion;23669;DimGrey;7;32.35;
751;The DocGraph Journal;45821;NavajoWhite;7;48.76;
752;CAN Capital;20865;White;8;41.79;
753;CostQuest;35019;DarkKhaki;5;39.63;
754;Construction Monitor LLC;33218;Lime;5;42.13;
755;KidAdmit, Inc.;6719;HoneyDew;7;29.16;
756;nGAP Incorporated;48276;Magenta;5;73.10;
757;iRecycle;55289;Chartreuse;6;69.69;
758;AccuWeather;95872;Beige;7;57.50;
759;SnapSense;22848;SpringGreen;6;47.73;
760;BaleFire Global;4163;DimGray;8;26.28;
761;ConnectEDU;96250;CadetBlue;6;65.25;
762;PowerAdvocate;15838;Salmon;5;53.82;
763;The Vanguard Group;8762;Pink;5;75.07;
764;FarmLogs;71433;Darkorange;5;59.87;
765;Zonability;32552;MintCream;7;55.07;
766;PublicEngines;55819;Lime;5;59.18;
767;Oliver Wyman;91546;HoneyDew;4;45.64;
768;SeeClickFix;94896;Cornsilk;6;72.23;
769;HealthMap;68536;Crimson;4;61.40;
770;InfoCommerce Group;21007;FloralWhite;4;53.49;
771;HDScores, Inc;6411;DeepPink;7;79.90;
772;RAND Corporation;63219;MediumAquaMarine;4;49.41;
773;Practice Fusion;22363;BlueViolet;6;41.44;
774;CAN Capital;90376;Gold;7;46.96;
775;Mozio;76683;MediumAquaMarine;6;67.30;
776;WattzOn;39891;DarkSlateBlue;8;22.95;
777;FlightAware;38891;LightGoldenRodYellow;7;48.31;
778;Patently-O;38634;Yellow;6;62.78;
779;Parsons Brinckerhoff;94422;DarkSalmon;8;58.86;
780;Ontodia, Inc;26496;Orange;5;25.91;
781;TrialTrove;66978;Indigo ;8;62.33;
782;HopStop;43882;DarkKhaki;5;63.44;
783;Municode;87936;SlateGray;7;56.36;
784;Suddath;54546;Azure;7;66.15;
785;OpenGov;32100;BurlyWood;8;34.16;
786;Locavore;17630;LavenderBlush;8;58.65;
787;OnStar;39521;Tan;4;22.02;
788;Merrill Lynch;49739;Brown;8;71.50;
789;GitHub;74924;DarkKhaki;5;63.79;
790;Knowledge Agency;68402;DeepSkyBlue;6;31.87;
791;Calcbench, Inc.;80123;RosyBrown;6;75.42;
792;Enigma.io;17714;MistyRose;4;67.43;
793;Allianz;26720;Turquoise;4;23.53;
794;Accenture;60580;LightPink;5;45.74;
795;Berkshire Hathaway;98471;MediumSlateBlue;5;44.94;
796;MedWatcher;18768;Violet;4;50.61;
797;Think Computer Corporation;58048;Brown;6;61.76;
798;Geolytics;92161;DarkMagenta;7;50.63;
799;NuCivic;49397;Chartreuse;4;31.08;
800;realtor.com;97395;PeachPuff;8;52.22;
801;H3 Biomedicine;30682;Cyan;8;31.18;
802;ASC Partners;62005;IndianRed ;7;63.20;
803;Housefax;23516;Gainsboro;8;75.08;
804;Roadify Transit;1872;DarkSlateGray;6;75.24;
805;Aidin;27688;SandyBrown;5;29.39;
806;Noesis;33722;Chocolate;5;71.17;
807;OTC Markets;84973;DarkOliveGreen;8;72.80;
808;Sophic Systems Alliance;34250;PaleVioletRed;4;55.55;
809;Azavea;52713;DeepPink;8;44.92;
810;Splunk;773;Plum;8;61.04;
811;Embark;98444;LightYellow;4;64.31;
812;Personalis;921;Cornsilk;6;29.03;
813;AccuWeather;31610;DarkMagenta;5;56.88;
814;MarketSense;87576;Green;5;26.94;
815;Geoscape;82581;DarkViolet;8;37.64;
816;Civic Impulse LLC;79232;HoneyDew;4;67.83;
817;FlightView;63618;DarkViolet;7;20.61;
818;REI Systems;27310;MediumVioletRed;7;45.40;
819;Spikes Cavell Analytic Inc;40863;LightCoral;8;59.02;
820;Docket Alarm, Inc.;11624;DarkGray;4;24.69;
821;SAS;25021;SlateBlue;6;74.76;
822;Caspio;23279;DimGray;8;49.65;
823;Civic Insight;62043;DarkBlue;6;67.55;
824;Sophic Systems Alliance;19787;SeaGreen;7;49.07;
825;NERA Economic Consulting;35540;MediumBlue;4;33.85;
826;Enigma.io;49675;LimeGreen;5;41.88;
827;Aquicore;61228;Blue;6;43.89;
828;FindTheBest.com;2194;YellowGreen;5;34.32;
829;PatientsLikeMe;91339;OliveDrab;5;28.59;
830;Ecodesk;47319;Ivory;4;75.49;
831;Outline;1091;SaddleBrown;5;59.28;
832;Ernst & Young LLP;97994;Tan;8;28.05;
833;Palantir Technologies;79898;Crimson;4;74.24;
834;Patently-O;70795;FloralWhite;4;39.18;
835;Vizzuality;47360;Cornsilk;4;55.60;
836;TowerData;47878;LightSalmon;4;76.95;
837;McGraw Hill Financial;8540;Fuchsia;5;73.28;
838;Paxata;2578;DarkGray;4;49.48;
839;Booz Allen Hamilton;73069;DarkGreen;7;31.39;
840;BaleFire Global;41558;DarkSalmon;7;45.55;
841;TagniFi;23754;OldLace;7;70.01;
842;FarmLogs;23868;OldLace;8;48.43;
843;OptumInsight;10155;RoyalBlue;8;49.98;
844;College Abacus, an ECMC initiative;8901;MediumSpringGreen;8;29.45;
845;mHealthCoach;11545;Blue;4;42.22;
846;Berkery Noyes MandASoft;85243;Thistle;8;61.09;
847;Oversight Systems;84123;Salmon;8;62.48;
848;Tendril;48609;ForestGreen;6;49.45;
849;ConnectEDU;50567;Chartreuse;7;70.85;
850;Stormpulse;21136;Green;8;50.51;
851;ZocDoc;725;LightSeaGreen;8;43.84;
852;FlightAware;38887;AntiqueWhite;5;75.65;
853;Dabo Health;33592;LightSkyBlue;8;77.60;
854;Aidin;31121;AliceBlue;4;67.21;
855;CliniCast;6350;DodgerBlue;6;33.64;
856;ProgrammableWeb;62355;PaleGoldenRod;6;40.61;
857;LegiStorm;28352;DarkOrchid;5;65.75;
858;SmartAsset;38614;Tan;4;78.51;
859;Zoner;58165;FireBrick;4;65.10;
860;iFactor Consulting;80355;FloralWhite;4;30.46;
861;Enigma.io;24697;Bisque;5;53.34;
862;Computer Packages Inc;24356;BlanchedAlmond;6;32.11;
863;Datamyne;4269;MediumSlateBlue;8;65.47;
864;DataMarket;62658;Maroon;6;36.75;
865;GenoSpace;99623;PaleTurquoise;4;33.96;
866;Business and Legal Resources;70654;NavajoWhite;5;55.51;
867;OnDeck;50361;LightYellow;4;31.58;
868;Department of Better Technology;38103;Orchid;6;64.18;
869;Investormill;7105;NavajoWhite;5;35.17;
870;Lawdragon;62824;LightGray;8;33.21;
871;Appallicious;5535;SkyBlue;7;32.92;
872;BlackRock;48878;Brown;8;25.64;
873;SpotHero.com;63488;DarkRed;5;79.97;
874;Zoner;17903;MediumBlue;4;50.21;
875;CareSet Systems;67852;Beige;5;34.26;
876;gRadiant Research LLC;55617;Brown;5;28.40;
877;Arrive Labs;20941;LightBlue;6;25.56;
878;Oliver Wyman;2576;LightCoral;4;49.54;
879;Robinson + Yu;98790;ForestGreen;7;57.78;
880;Analytica;76348;SlateGray;5;67.35;
881;Asset4;94364;DarkSlateBlue;8;75.39;
882;Synthicity;73093;MediumSeaGreen;6;31.00;
883;Smartronix;3305;Magenta;4;77.55;
884;Development Seed;98340;SpringGreen;7;28.35;
885;GenoSpace;19835;Indigo ;6;35.83;
886;Practice Fusion;82764;Aqua;6;67.25;
887;Orlin Research;18611;LightCyan;6;56.94;
888;optiGov;32061;WhiteSmoke;8;37.09;
889;StreetCred Software, Inc;60395;Pink;7;41.00;
890;Oversight Systems;26793;Coral;5;31.84;
891;TowerData;6464;CadetBlue;5;26.07;
892;Headlight;72232;DeepSkyBlue;7;50.52;
893;Weather Decision Technologies;3402;DeepPink;8;77.04;
894;Verdafero;45879;GreenYellow;7;59.33;
895;KPMG;6363;Turquoise;5;20.90;
896;Trulia;88708;LightCyan;5;50.28;
897;Factset;95507;Red;6;23.42;
898;Graematter, Inc.;17590;MediumTurquoise;4;59.18;
899;United Mayflower;62467;MediumAquaMarine;7;65.03;
900;Chubb;4006;DarkSalmon;4;65.05;
901;Quid;43975;Wheat;4;30.08;
902;Kaiser Permanante;11539;MediumSeaGreen;7;28.94;
903;AllState Insurance Group;63102;OldLace;7;72.66;
904;Urban Airship;94191;Silver;6;35.13;
905;Outline;75242;NavajoWhite;7;21.45;
906;Mango Transit;67283;MintCream;8;68.07;
907;48 Factoring Inc.;70136;BlanchedAlmond;8;57.80;
908;Locavore;17506;Orchid;7;30.38;
909;Weather Decision Technologies;83856;BlanchedAlmond;5;58.59;
910;ReciPal;98866;Red;7;45.65;
911;LOGIXDATA, LLC;25649;Green;4;50.19;
912;National Van Lines;75920;PaleVioletRed;8;63.75;
913;TrueCar;50666;CornflowerBlue;8;76.90;
914;SpeSo Health;56496;MediumSlateBlue;6;58.37;
915;Fastcase;7525;LightCyan;4;46.45;
916;Civinomics;27159;Gold;7;72.12;
917;Teradata;98088;MediumPurple;7;47.43;
918;Avvo;72327;SteelBlue;7;50.12;
919;TrialX;91904;Lavender;5;68.44;
920;Stamen Design;2722;LightGray;4;37.34;
921;Xatori;29857;MediumSeaGreen;7;70.99;
922;VitalChek;701;ForestGreen;4;74.02;
923;Cerner;2307;Aquamarine;8;26.03;
924;BlackRock;88677;BurlyWood;5;69.27;
925;College Board;1315;Bisque;4;22.60;
926;Expert Health Data Programming, Inc.;88171;ForestGreen;4;25.69;
927;Urban Airship;42235;Purple;8;25.44;
928;TrueCar;9427;PeachPuff;8;72.65;
929;SeeClickFix;72512;RosyBrown;5;78.26;
930;R R Donnelley;29729;GreenYellow;5;46.30;
931;Fujitsu;86140;Pink;6;50.51;
932;Trintech;51804;DeepSkyBlue;8;22.95;
933;Equilar;65321;Lavender;5;21.00;
934;DataMarket;22465;DarkCyan;4;30.12;
935;McKinsey;12215;MintCream;7;36.29;
936;Fujitsu;37079;DarkGreen;6;66.93;
937;Govzilla, Inc.;44356;MediumTurquoise;7;66.01;
938;CareSet Systems;1674;LemonChiffon;8;51.03;
939;ClearStory Data;83931;Yellow;6;61.86;
940;Standard and Poor's;68644;BurlyWood;5;47.38;
941;GreatSchools;5922;MediumSlateBlue;5;27.35;
942;BaleFire Global;47443;SandyBrown;6;20.74;
943;ASC Partners;74205;LightCyan;4;41.47;
944;Uber;45974;MediumVioletRed;8;25.07;
945;Compliance and Risks;71571;Green;7;46.64;
946;OnStar;55974;Plum;7;71.55;
947;Practice Fusion;2393;Cornsilk;7;66.20;
948;Open Data Nation;61482;Fuchsia;4;79.03;
949;Roadify Transit;47764;MediumAquaMarine;4;79.76;
950;Lilly Open Innovation Drug Discovery;92997;SlateGray;6;69.62;
951;AccuWeather;28665;SandyBrown;5;74.84;
952;S&P Capital IQ;56331;Fuchsia;4;65.43;
953;Trulia;61758;LavenderBlush;4;62.01;
954;Stormpulse;14812;MediumSpringGreen;4;27.75;
955;Next Step Living;5265;SpringGreen;6;53.37;
956;Credit Sesame;98654;SeaShell;5;59.77;
957;eScholar LLC.;2139;Teal;7;46.22;
958;Construction Monitor LLC;11886;Pink;4;58.81;
959;SimpleTuition;34744;Linen;8;76.36;
960;SolarList;14250;MediumAquaMarine;7;33.58;
961;realtor.com;91853;Sienna;7;72.82;
962;AccuWeather;88813;IndianRed ;6;75.10;
963;Mango Transit;92984;AntiqueWhite;6;28.09;
964;AtSite;7705;LightSlateGray;4;69.88;
965;Allied Van Lines;72181;Darkorange;6;41.91;
966;Patently-O;29229;Indigo ;4;38.87;
967;Aquicore;1012;Orange;7;37.56;
968;nGAP Incorporated;41259;LightSalmon;4;41.99;
969;Energy Points, Inc.;9597;Ivory;4;68.41;
970;iTriage;65122;DeepPink;5;48.44;
971;Aidin;24154;Coral;4;60.77;
972;OpenPlans;879;Lavender;4;67.64;
973;Energy Points, Inc.;9405;PaleVioletRed;8;70.70;
974;OpenGov;40889;MintCream;8;48.97;
975;Geofeedia;88611;Tan;8;51.57;
976;OnDeck;93028;PowderBlue;7;46.72;
977;Liquid Robotics;13678;Cyan;6;32.11;
978;OpenCounter;73232;PaleVioletRed;6;54.03;
979;Tableau Software;18971;RosyBrown;5;54.93;
980;TrustedID;126;Maroon;5;71.76;
981;ProgrammableWeb;67877;Wheat;7;30.77;
982;Orlin Research;16348;Yellow;4;61.41;
983;Ontodia, Inc;62158;SteelBlue;7;71.67;
984;TrialTrove;75564;IndianRed ;7;47.02;
985;Telenav;26142;DarkOrchid;6;41.59;
986;Jurispect;99425;Orchid;6;48.75;
987;Cambridge Information Group;68540;DarkRed;8;71.53;
988;Vitals;51666;Coral;7;74.49;
989;FlightView;94672;LightSteelBlue;6;53.47;
990;KPMG;29730;White;6;62.17;
991;Buildingeye;43708;RosyBrown;8;30.77;
992;Stormpulse;41372;RoyalBlue;8;37.16;
993;CGI;80120;Silver;6;69.95;
994;Maponics;40109;PaleGreen;4;79.42;
995;Kroll Bond Ratings Agency;23177;DimGrey;6;34.76;
996;Weather Underground;59546;Tomato;4;28.84;
997;WeMakeItSafer;29500;MediumSpringGreen;8;41.26;
998;Acxiom;16216;Fuchsia;5;49.44;
999;SocialEffort Inc;91176;LightCoral;5;76.29;
1000;StreamLink Software;36590;Pink;8;61.91;
1001;Redfin;27790;Chocolate;6;52.28;
1002;FlightStats;75822;Maroon;8;36.77;
1003;StreamLink Software;72642;White;5;24.42;
1004;Chubb;28739;Bisque;4;21.17;
1005;LoopNet;2307;FloralWhite;6;44.55;
1006;American Red Ball Movers;49970;MediumBlue;5;56.13;
1007;ReciPal;18937;DarkSlateGray;8;52.25;
1008;SmartAsset;61851;LightSteelBlue;8;55.23;
1009;Certara;4074;DarkRed;5;47.74;
1010;Embark;98325;LightSeaGreen;4;69.43;
1011;HERE;197;SeaShell;6;79.51;
1012;Morgan Stanley;20313;Wheat;4;23.38;
1013;Business Monitor International;55552;DarkGreen;4;39.51;
1014;OpportunitySpace, Inc.;61486;Violet;7;72.95;
1015;Weather Channel;74800;HotPink;5;67.80;
1016;Pave;39088;Lime;6;74.16;
1017;Environmental Data Resources;3625;Violet;6;36.70;
1018;Environmental Data Resources;96825;DimGrey;7;49.28;
1019;Level One Technologies;42881;Gold;5;71.80;
1020;Smartronix;27090;DarkOliveGreen;5;55.90;
1021;The Bridgespan Group;24653;LightYellow;5;68.48;
1022;Think Computer Corporation;86394;Indigo ;7;48.87;
1023;Bekins;15730;Crimson;5;58.16;
1024;Chubb;43011;OliveDrab;7;62.35;
1025;Mercaris;94670;DarkGoldenRod;8;73.54;
1026;TowerData;34756;Aqua;4;79.30;
1027;Robinson + Yu;83535;LimeGreen;6;26.26;
1028;Oliver Wyman;89708;Moccasin;7;69.16;
1029;Caspio;26189;PeachPuff;6;25.73;
1030;Estately;38518;AliceBlue;8;52.89;
1031;Ayasdi;36956;BurlyWood;8;20.71;
1032;Rand McNally;12798;DarkTurquoise;8;74.75;
1033;Tableau Software;64283;DarkViolet;7;27.19;
1034;Charles River Associates;79799;DarkCyan;7;32.70;
1035;Biovia;41459;Red;6;49.80;
1036;Redfin;24472;Brown;7;48.86;
1037;Rand McNally;13270;SpringGreen;7;30.02;
1038;Yahoo;33787;IndianRed ;6;78.34;
1039;STILLWATER SUPERCOMPUTING INC;40806;MediumOrchid;6;50.40;
1040;Vital Axiom | Niinja;243;Purple;4;64.50;
1041;College Abacus, an ECMC initiative;53864;Violet;5;24.83;
1042;Glassy Media;6958;DarkRed;8;68.50;
1043;Locavore;88305;DarkGray;8;49.02;
1044;Zillow;60891;HotPink;5;38.84;
1045;Department of Better Technology;69101;Black;8;56.82;
1046;Solar Census;88105;Bisque;8;22.27;
1047;Maponics;93352;MediumAquaMarine;8;63.79;
1048;Consumer Reports;29604;WhiteSmoke;4;72.57;
1049;The DocGraph Journal;83500;Peru;8;28.49;
1050;HelloWallet;66068;LightSeaGreen;4;75.42;
1051;48 Factoring Inc.;62859;SeaShell;6;41.29;
1052;Next Step Living;9116;Tomato;7;49.80;
1053;Barchart;7000;Gray;4;20.68;
1054;Civic Impulse LLC;19311;DarkRed;7;27.86;
1055;Aidin;12713;DarkBlue;5;54.93;
1056;StreetEasy;80561;PeachPuff;8;33.30;
1057;Yelp;52880;GoldenRod;8;20.20;
1058;Recargo;13330;Lime;6;23.46;
1059;Ernst & Young LLP;98821;PaleTurquoise;4;52.32;
1060;BetterLesson;76312;CadetBlue;4;42.35;
1061;Fidelity Investments;24293;SlateBlue;6;73.83;
1062;SolarList;39791;LightCoral;5;26.25;
1063;Junyo;93451;LightGray;5;68.01;
