item_id;supplier;category_id;color;size;price;abcvd
538;Standard and Poor's;36018;SteelBlue;5;69.33;
539;Ensco;82849;AliceBlue;7;47.10;
540;Glassy Media;6994;SkyBlue;4;55.82;
541;Ranku;27469;MintCream;5;25.04;
542;Docket Alarm, Inc.;52740;Fuchsia;5;38.91;
543;Rank and Filed;58453;Fuchsia;7;45.72;
544;MetLife;41273;DarkSeaGreen;6;49.03;
545;ProgrammableWeb;95846;LightPink;6;66.40;
546;FlightView;32558;Tomato;8;47.99;
547;PYA Analytics;67882;AliceBlue;5;33.91;
548;MicroBilt Corporation;76758;BurlyWood;6;24.26;
549;Keychain Logistics Corp.;44777;LightPink;5;31.62;
550;Microsoft Windows Azure Marketplace;42185;SaddleBrown;5;65.06;
551;Datamyne;8638;MistyRose;6;71.43;
552;Synthicity;24909;OldLace;8;59.86;
553;iFactor Consulting;78973;SlateBlue;7;42.19;
554;Workhands;87367;Yellow;6;23.65;
555;Gallup;90338;OrangeRed;4;21.38;
556;Biovia;4818;DarkSlateBlue;5;56.26;
557;Kimono Labs;48154;SandyBrown;5;74.24;
558;Palantir Technologies;13078;Lavender;4;63.03;
559;Aquicore;4316;Wheat;7;75.19;
560;Computer Packages Inc;72397;SlateBlue;5;33.09;
561;SimpleTuition;60065;LightSeaGreen;6;60.64;
562;Deloitte;50842;Lavender;7;63.68;
563;Junar, Inc.;34729;MediumPurple;8;30.11;
564;HealthMap;64384;LightGreen;4;48.60;
565;MicroBilt Corporation;32832;LightBlue;5;20.38;
566;Personal Democracy Media;63099;MediumBlue;4;75.08;
567;Foursquare;5346;Chartreuse;4;43.57;
568;ReciPal;93868;SkyBlue;4;35.07;
569;YourMapper;83825;MediumPurple;4;35.58;
570;CoreLogic;35599;OrangeRed;6;72.23;
571;MuckRock.com;43551;PaleGreen;7;58.49;
572;Morgan Stanley;35360;Red;5;26.03;
573;realtor.com;33906;DarkMagenta;7;67.07;
574;Sterling Infosystems;97248;MediumSlateBlue;6;51.08;
575;Innovest Systems;79632;Violet;4;55.60;
576;Development Seed;4166;LightGoldenRodYellow;6;74.03;
577;Marlin & Associates;32138;MidnightBlue;5;75.19;
578;Allied Van Lines;29125;Plum;7;39.01;
579;Teradata;77629;Red;4;42.11;
580;Russell Investments;39589;YellowGreen;7;75.49;
581;Junyo;87955;Cornsilk;8;55.36;
582;Mercaris;21899;GhostWhite;6;51.21;
583;Locavore;69636;MediumVioletRed;7;32.60;
584;InnoCentive;68839;MediumPurple;7;52.73;
585;HealthPocket, Inc.;89618;Bisque;7;37.27;
586;Predilytics;55041;Orange;5;62.62;
587;Social Health Insights;94721;SlateBlue;6;52.75;
588;Splunk;34334;Darkorange;6;28.96;
589;ZocDoc;36206;Wheat;7;53.45;
590;HDScores, Inc;94036;OrangeRed;8;64.07;
591;SpaceCurve;49724;MediumSpringGreen;8;66.35;
592;HDScores, Inc;58838;LightBlue;7;76.87;
593;United Mayflower;40537;Navy;6;28.11;
594;GetRaised;10311;BlanchedAlmond;6;79.51;
595;InnoCentive;83554;GreenYellow;7;69.41;
596;Import.io;25258;DarkGoldenRod;4;42.83;
597;Forrester Research;69260;ForestGreen;5;68.41;
598;Bekins;91329;MistyRose;8;67.24;
599;DataMarket;37917;SandyBrown;6;78.97;
600;Solar Census;31703;LightPink;8;55.97;
601;LexisNexis;85384;MediumSeaGreen;4;66.32;
602;Altova;99937;LightSkyBlue;8;71.78;
603;Sophic Systems Alliance;73575;IndianRed ;6;43.58;
604;Amida Technology Solutions;40858;YellowGreen;5;67.39;
605;ProPublica;2859;DimGrey;6;66.57;
606;PolicyMap;93621;Cornsilk;4;75.00;
607;Gallup;144;SkyBlue;8;79.13;
608;College Abacus, an ECMC initiative;53258;SlateBlue;5;25.45;
609;Remi;58347;LightPink;4;21.18;
610;LOGIXDATA, LLC;67712;LemonChiffon;7;75.14;
611;Credit Karma;45800;GhostWhite;4;57.66;
612;Urban Mapping, Inc;41234;Beige;8;21.48;
613;Smartronix;40726;Coral;4;67.36;
614;Equal Pay for Women;69846;DarkSlateGray;4;75.43;
615;TrialX;82230;RosyBrown;5;74.24;
616;(Leg)Cyte;97446;Moccasin;5;74.71;
617;Zillow;71918;Orchid;7;20.13;
618;karmadata;31696;DarkSlateBlue;5;26.78;
619;American Red Ball Movers;78502;MediumVioletRed;6;43.82;
620;NerdWallet;76316;Snow;4;59.24;
621;Fuzion Apps, Inc.;37999;Turquoise;6;69.91;
622;Center for Responsive Politics;83920;Salmon;5;43.79;
623;ASC Partners;80478;MistyRose;8;68.36;
624;optiGov;94551;Purple;7;63.92;
625;ideas42;18866;AliceBlue;8;25.32;
626;Dow Jones & Co.;85254;LightYellow;6;63.56;
627;MarketSense;23405;Salmon;7;64.37;
628;Ontodia, Inc;86440;MediumAquaMarine;5;36.27;
629;SimpleTuition;65215;LemonChiffon;4;38.57;
630;Buildingeye;55892;Beige;7;53.21;
631;HopStop;91692;ForestGreen;5;64.01;
632;MedWatcher;11623;DeepSkyBlue;5;63.23;
633;Kroll Bond Ratings Agency;59535;Silver;5;78.31;
634;United Mayflower;46601;MediumTurquoise;8;38.85;
635;Vimo;39638;ForestGreen;6;76.51;
636;Standard and Poor's;21329;LightGray;4;78.47;
637;BaleFire Global;73367;LightPink;5;69.69;
638;Vitals;51899;GhostWhite;7;36.68;
639;PricewaterhouseCoopers (PWC);23538;Black;4;36.60;
640;GuideStar;43861;Lime;8;47.32;
641;Expert Health Data Programming, Inc.;18081;MediumSeaGreen;7;47.36;
642;CoreLogic;18393;SeaShell;4;30.46;
643;SpaceCurve;39328;Pink;8;65.53;
644;Keychain Logistics Corp.;21170;MistyRose;8;69.59;
645;Seabourne;62687;MintCream;8;56.84;
646;Propeller Health;8949;Chocolate;4;21.22;
647;InCadence;26346;DeepPink;4;50.35;
648;Wolfram Research;64919;Aqua;8;41.91;
649;DataWeave;82715;MediumAquaMarine;7;67.67;
650;Impact Forecasting (Aon);61758;DarkTurquoise;5;41.74;
651;LOVELAND Technologies;7743;HoneyDew;4;49.97;
652;PayScale, Inc.;8889;Aquamarine;5;49.54;
653;SpaceCurve;99757;SandyBrown;8;51.64;
654;CareSet Systems;83315;AliceBlue;7;46.39;
655;Zillow;27167;NavajoWhite;8;23.61;
656;Cambridge Information Group;5594;LightSkyBlue;6;74.02;
657;BizVizz;57140;Thistle;4;65.75;
658;Geofeedia;3243;MistyRose;8;48.34;
659;McKinsey;22124;Teal;4;69.74;
660;SpotHero.com;41751;DarkGoldenRod;7;61.23;
661;WaterSmart Software;16656;CornflowerBlue;8;75.38;
662;Dun & Bradstreet;42937;PaleGoldenRod;5;49.37;
663;Lenddo;42527;IndianRed ;4;25.23;
664;Kimono Labs;67114;Olive;7;29.78;
665;Navico;849;Cyan;5;31.25;
666;Bloomberg;79412;Pink;8;43.41;
667;SocialEffort Inc;5103;DimGrey;7;73.56;
668;InnoCentive;28804;SeaShell;8;62.19;
669;iTriage;98363;PaleVioletRed;6;34.59;
670;SmartAsset;92160;Moccasin;6;45.51;
671;SigFig;81446;Indigo ;6;36.68;
672;DemystData;45898;PaleVioletRed;7;45.95;
673;Exversion;53685;DeepSkyBlue;6;53.04;
674;Kimono Labs;81777;WhiteSmoke;8;66.90;
675;WaterSmart Software;44259;BurlyWood;7;63.87;
676;StockSmart;38526;DeepPink;8;35.55;
677;Predilytics;56675;LavenderBlush;4;60.75;
678;Yelp;52798;Red;8;28.18;
679;GenoSpace;77171;DarkTurquoise;6;75.64;
680;OpenGov;30808;BlanchedAlmond;6;46.90;
681;Legal Science Partners;68242;MediumTurquoise;6;62.42;
682;Credit Karma;15544;GoldenRod;4;67.47;
683;CB Insights;20643;DarkGray;4;25.33;
684;TrustedID;14054;DarkGray;8;41.26;
685;LOGIXDATA, LLC;20869;PaleGreen;4;74.19;
686;Stamen Design;3965;Aqua;8;40.64;
687;gRadiant Research LLC;32376;SkyBlue;6;56.42;
688;The Vanguard Group;38775;MediumAquaMarine;5;76.51;
689;Kroll Bond Ratings Agency;40091;SteelBlue;8;77.22;
690;New Media Parents;41505;Aqua;8;31.71;
691;PowerAdvocate;83883;SlateBlue;4;55.74;
692;Earth Networks;30301;MediumBlue;4;57.41;
693;GitHub;2805;DimGray;8;73.97;
694;Embark;99761;DeepSkyBlue;6;39.95;
695;NerdWallet;87493;SpringGreen;4;53.91;
696;Symcat;32998;Coral;7;24.82;
697;CareSet Systems;24150;DarkSalmon;6;39.98;
698;McGraw Hill Financial;21515;Violet;4;35.38;
699;Vitals;56389;Peru;7;79.34;
700;Ayasdi;57851;DarkGoldenRod;5;28.81;
701;Certara;17405;RosyBrown;4;40.10;
702;Careset.com;65669;DarkTurquoise;6;21.88;
703;iTriage;70649;SeaShell;4;70.66;
704;Synthicity;34335;Snow;8;69.37;
705;CARFAX;61048;DarkKhaki;6;46.66;
706;Arpin Van Lines;96803;LightSteelBlue;7;67.72;
707;Be Informed;9080;DarkBlue;6;33.95;
708;SlashDB;58592;Magenta;6;47.03;
709;Mango Transit;14548;LightSalmon;6;34.05;
710;PublicEngines;16021;FloralWhite;4;58.29;
711;Expert Health Data Programming, Inc.;42852;Maroon;7;66.78;
712;IFI CLAIMS Patent Services;9813;Tan;6;29.61;
713;Caspio;80084;Red;8;60.73;
714;Wolfram Research;84286;LimeGreen;8;69.13;
715;OpenPlans;29586;LightGray;6;45.86;
716;Foursquare;32095;LavenderBlush;8;62.21;
717;Fitch;38858;Maroon;8;73.30;
718;BaleFire Global;49677;LightPink;6;73.30;
719;Bekins;7688;LightCoral;4;47.57;
720;Panjiva;89550;LightGoldenRodYellow;8;74.58;
721;Scale Unlimited;5710;LightGreen;8;25.44;
722;Granicus;17966;Plum;7;25.28;
723;Harris Corporation;13875;Wheat;8;31.59;
724;Innovest Systems;95785;Cyan;7;63.74;
725;Lending Club;30088;PeachPuff;5;64.09;
726;Level One Technologies;69380;DeepSkyBlue;5;68.54;
727;Code for America;73663;SteelBlue;4;27.51;
728;Zurich Insurance (Risk Room);61785;SeaShell;5;32.26;
729;CareSet Systems;82213;PapayaWhip;8;62.48;
730;Stamen Design;5074;Gray;5;41.29;
731;Mapbox;39431;GreenYellow;8;55.97;
732;Weather Channel;44129;Brown;8;58.08;
733;Cloudspyre;56778;DodgerBlue;5;36.80;
734;SimpleTuition;85646;PeachPuff;4;21.89;
735;Rank and Filed;95347;CadetBlue;8;63.57;
736;Lawdragon;56676;Peru;7;70.78;
737;Amida Technology Solutions;67465;DeepPink;8;31.69;
738;5PSolutions;75871;LightPink;4;47.95;
739;Genability;9206;DarkCyan;6;43.73;
740;Navico;62500;Gainsboro;6;21.40;
741;NextBus;96110;MidnightBlue;4;44.33;
742;Xatori;7824;LawnGreen;4;30.18;
743;Zebu Compliance Solutions;89437;PeachPuff;7;71.64;
744;HERE;32842;DarkKhaki;6;41.93;
745;Spokeo;84813;LightSteelBlue;7;30.98;
746;SigFig;47867;GhostWhite;4;57.46;
747;POPVOX;59243;LightGray;6;78.34;
748;North American Van Lines;62826;BlueViolet;6;53.65;
749;Civinomics;18746;MintCream;7;64.40;
750;GetRaised;76217;BurlyWood;5;38.96;
751;ClearStory Data;73873;DeepPink;7;37.31;
752;SigFig;28121;DarkSlateBlue;5;65.96;
753;WebMD;99073;MintCream;7;31.98;
754;Kroll Bond Ratings Agency;85972;DarkGreen;8;63.87;
755;Berkery Noyes MandASoft;69134;Brown;7;29.61;
756;R R Donnelley;23029;MintCream;6;70.06;
757;TagniFi;42640;DarkOrchid;7;61.26;
758;Healthgrades;43589;MediumSpringGreen;5;69.35;
759;LoseIt.com;68746;Chartreuse;4;74.72;
760;USSearch;30968;LightPink;4;22.35;
761;Social Explorer;64535;Cyan;8;72.37;
762;Think Computer Corporation;20447;LightSteelBlue;8;71.35;
763;GenoSpace;92413;Snow;8;54.70;
764;Plus-U;43370;PeachPuff;4;49.95;
765;CoolClimate;47412;Gold;8;46.17;
766;Weight Watchers;21935;Purple;4;26.97;
767;Politify;81315;Purple;5;30.16;
768;Spokeo;19612;RosyBrown;6;46.16;
769;Expert Health Data Programming, Inc.;60759;BlanchedAlmond;8;27.84;
770;Earthquake Alert!;17258;Plum;4;57.03;
771;FlightStats;27322;RosyBrown;5;46.25;
772;Biovia;48427;AntiqueWhite;5;62.25;
773;eInstitutional;4563;MediumOrchid;6;38.03;
774;DataMarket;78891;FireBrick;7;26.53;
775;How's My Offer?;75467;MediumTurquoise;8;56.56;
776;Mercaris;14213;DarkOrchid;8;76.41;
777;Poncho App;26454;Teal;6;67.75;
778;Careset.com;15687;Aqua;6;64.42;
779;ASC Partners;41749;LightGoldenRodYellow;7;56.76;
780;Kyruus;18358;Blue;4;27.29;
781;Collective IP;70603;BurlyWood;5;33.91;
782;Votizen;33691;DarkSalmon;5;46.58;
783;LOVELAND Technologies;86228;Tan;4;72.50;
784;POPVOX;25783;GhostWhite;4;76.07;
785;Marlin & Associates;58671;Tomato;6;48.22;
786;Everyday Health;92452;LightGray;8;57.78;
787;Granicus;34111;LightPink;4;54.08;
788;Code-N;59381;Gray;6;49.98;
789;AreaVibes Inc.;71500;Indigo ;7;29.82;
790;Iodine;40016;BlueViolet;4;32.90;
791;Jurispect;12592;OrangeRed;8;62.68;
792;PIXIA Corp;84931;PapayaWhip;5;64.25;
793;ProgrammableWeb;15581;DarkGoldenRod;4;34.75;
794;WebMD;5813;Bisque;8;69.72;
795;Evidera;18444;DarkTurquoise;8;55.38;
796;CoreLogic;66688;NavajoWhite;5;56.18;
797;Munetrix;9656;Tomato;4;62.50;
798;Harris Corporation;95417;Tan;7;66.25;
799;CliniCast;62467;Violet;8;76.19;
800;Nationwide Mutual Insurance Company;16544;DarkOrchid;4;55.92;
801;Workhands;7955;GoldenRod;4;32.18;
802;Headlight;7175;AliceBlue;6;41.10;
803;Enervee Corporation;87716;Black;7;61.77;
804;Cappex;25944;BlueViolet;5;25.47;
805;Qado Energy, Inc.;23586;IndianRed ;5;38.56;
806;StockSmart;74062;Linen;4;35.56;
807;LoseIt.com;13596;MintCream;4;62.15;
808;Rezolve Group;96954;LightBlue;5;74.47;
809;T. Rowe Price;21822;DarkRed;4;33.28;
810;PEV4me.com;68601;Tan;6;31.83;
811;RAND Corporation;31431;PeachPuff;7;44.56;
812;Dabo Health;20285;IndianRed ;8;21.99;
813;Munetrix;32549;DarkTurquoise;8;20.18;
814;Expert Health Data Programming, Inc.;33379;MediumSeaGreen;4;54.21;
815;Simple Energy;27392;LightSalmon;7;59.47;
816;Eat Shop Sleep;97840;DarkGray;8;77.53;
817;Civinomics;51032;Violet;7;38.73;
818;optiGov;32941;SteelBlue;6;67.91;
819;Archimedes Inc.;54393;Salmon;8;25.60;
820;Maponics;22006;NavajoWhite;6;33.28;
821;CONNECT-DOT LLC.;97402;LawnGreen;7;25.24;
822;Sage Bionetworks;91853;Yellow;5;28.82;
823;Palantir Technologies;85987;Coral;7;57.01;
824;Charles River Associates;75805;DarkGreen;5;31.44;
825;Atlas Van Lines;37661;SteelBlue;4;30.55;
826;3 Round Stones, Inc.;33865;DarkGray;4;61.30;
827;Chubb;78493;Fuchsia;7;29.72;
828;Code for America;33884;DarkSlateBlue;4;67.52;
829;Graematter, Inc.;59432;FloralWhite;8;72.02;
830;College Abacus, an ECMC initiative;52122;MediumPurple;4;70.04;
831;SigFig;13864;LightPink;7;25.97;
832;Marlin Alter and Associates;71470;CadetBlue;4;54.74;
833;Next Step Living;15276;DarkOliveGreen;5;33.33;
834;BetterLesson;78544;DarkGray;5;60.99;
835;IBM;70968;Fuchsia;5;61.58;
836;Docket Alarm, Inc.;23505;AntiqueWhite;6;33.96;
837;USAA Group;76927;DarkSlateGray;5;66.77;
838;US Green Data;96603;HoneyDew;8;27.10;
839;SpotCrime;48133;MidnightBlue;8;38.38;
840;CrowdANALYTIX;18762;PaleTurquoise;4;38.21;
841;Everyday Health;50538;FireBrick;6;69.87;
842;Mint;93677;Wheat;6;68.44;
843;Standard and Poor's;6838;LimeGreen;6;75.46;
844;Persint;53753;Plum;5;28.72;
845;Lawdragon;36084;Snow;4;38.05;
846;SpotCrime;35127;DarkSlateBlue;6;20.26;
847;AreaVibes Inc.;85083;LightCyan;6;78.13;
848;Junar, Inc.;42548;BurlyWood;6;34.36;
849;Chubb;90558;MediumOrchid;7;34.75;
850;Roadify Transit;89502;Bisque;4;48.68;
851;Environmental Data Resources;97072;LightSlateGray;4;38.12;
852;ZocDoc;79343;Silver;5;27.18;
853;Cambridge Semantics;68090;Ivory;7;28.54;
854;BizVizz;74608;DarkGray;8;32.39;
855;Granicus;53146;WhiteSmoke;5;77.28;
856;Government Transaction Services;58135;SkyBlue;5;51.92;
857;Zoner;49504;LightPink;4;23.87;
858;Granicus;89094;FireBrick;8;72.26;
859;iFactor Consulting;76792;Navy;6;72.99;
860;PlanetEcosystems;94347;PapayaWhip;5;35.82;
861;Abt Associates;43547;Orange;5;53.12;
862;Cerner;12289;Blue;7;23.12;
863;Castle Biosciences;49678;LightCyan;6;69.81;
864;DataMade;5596;LawnGreen;8;23.58;
865;Housefax;44131;Linen;4;59.05;
866;Social Explorer;23754;DarkSlateBlue;6;31.27;
867;NextBus;80500;DarkSeaGreen;7;46.85;
868;Xcential;36715;Teal;5;48.59;
869;Compliance and Risks;88863;GhostWhite;7;49.66;
870;LegiStorm;31616;Tomato;4;58.00;
871;Ez-XBRL;44079;LimeGreen;4;33.13;
872;CB Insights;62793;CadetBlue;5;41.77;
873;AllState Insurance Group;46340;MistyRose;7;23.83;
874;ConnectEDU;42166;DarkGray;8;78.84;
875;Keychain Logistics Corp.;37190;SkyBlue;4;50.62;
876;H3 Biomedicine;68000;DarkGray;5;30.19;
877;HERE;90621;IndianRed ;7;65.76;
878;Dabo Health;64997;Black;5;20.33;
879;PayScale, Inc.;58197;LightSlateGray;8;20.57;
880;Orlin Research;88608;LightSlateGray;4;22.00;
881;Gallup;22432;Cyan;8;52.27;
882;Govzilla, Inc.;25869;ForestGreen;6;26.61;
883;SpeSo Health;49691;LightYellow;4;60.75;
884;InfoCommerce Group;6276;HotPink;6;45.23;
885;ClearStory Data;28947;DeepSkyBlue;7;34.52;
886;Zillow;82528;LightPink;5;40.55;
887;Avalara;8905;PaleGoldenRod;7;27.65;
888;Fuzion Apps, Inc.;62060;DeepSkyBlue;4;36.23;
889;Stamen Design;44702;Lavender;7;27.82;
890;AllState Insurance Group;71820;Bisque;7;61.86;
891;MedWatcher;42068;LightYellow;5;28.08;
892;College Abacus, an ECMC initiative;81184;LawnGreen;6;22.40;
893;Galorath Incorporated;72889;DarkCyan;4;42.42;
894;Whitby Group;50357;PeachPuff;6;38.10;
895;Healthline;14381;NavajoWhite;8;50.77;
896;Recargo;46950;Fuchsia;6;65.92;
897;FirstPoint, Inc.;10672;LightCyan;6;34.95;
898;FlightStats;19086;OrangeRed;6;24.34;
899;SpeSo Health;29907;SpringGreen;6;56.10;
900;Enigma.io;46661;OrangeRed;6;48.75;
901;Sage Bionetworks;30836;DarkOliveGreen;8;24.94;
902;MarketSense;64820;DeepPink;8;27.06;
903;Owler;97982;ForestGreen;5;40.68;
904;Altova;91687;LightSlateGray;5;33.44;
905;Palantir Technologies;46924;Orange;4;28.12;
906;Adaptive;81262;WhiteSmoke;7;48.14;
907;Zebu Compliance Solutions;3268;Cornsilk;8;67.36;
908;S&P Capital IQ;84430;Beige;7;32.76;
909;Cambridge Information Group;77713;SaddleBrown;7;28.33;
910;Geolytics;27086;Salmon;6;75.19;
911;Xatori;18745;White;4;41.24;
912;Intermap Technologies;91985;Coral;6;25.45;
913;iTriage;53324;Red;8;31.98;
914;Junyo;12172;CornflowerBlue;8;25.32;
915;Nautilytics;49286;DarkKhaki;6;46.84;
916;Estately;41305;PapayaWhip;8;32.73;
917;Govini;70888;DeepSkyBlue;5;69.18;
918;Kroll Bond Ratings Agency;71605;PaleGoldenRod;8;28.90;
919;Lucid;37771;Fuchsia;7;20.91;
920;TrialTrove;99410;Wheat;6;78.79;
921;Impact Forecasting (Aon);42317;DarkCyan;8;78.52;
922;mHealthCoach;47860;RoyalBlue;7;57.58;
923;Retroficiency;23967;Crimson;4;24.78;
924;Archimedes Inc.;21851;MidnightBlue;6;26.81;
925;CoreLogic;99030;Fuchsia;5;57.80;
926;Buildingeye;71083;LightBlue;4;26.76;
927;LegiNation, Inc.;95044;GhostWhite;7;42.00;
928;Panjiva;94600;LimeGreen;4;24.73;
929;Zoner;41050;DarkOrchid;5;55.56;
930;Reed Elsevier;66923;PapayaWhip;8;71.55;
931;Impaq International;67192;DarkViolet;8;27.14;
932;BizVizz;86305;Silver;4;70.93;
933;The Advisory Board Company;55067;Pink;8;69.22;
934;karmadata;54429;PaleGreen;8;33.91;
935;Russell Investments;78661;Olive;6;56.21;
936;WebFilings;30162;LightSlateGray;7;45.09;
937;Earthquake Alert!;40119;RosyBrown;7;28.44;
938;Rand McNally;37359;HoneyDew;5;78.07;
939;SpotHero.com;55913;BlanchedAlmond;7;55.43;
940;Fastcase;45472;PaleTurquoise;4;70.86;
941;Fitch;43831;Thistle;5;41.03;
942;Glassy Media;59422;PeachPuff;6;21.80;
943;Noesis;27355;Lavender;5;77.88;
944;Marlin & Associates;26452;DarkSalmon;7;77.98;
945;Rand McNally;36676;DeepPink;4;62.26;
946;NERA Economic Consulting;57780;DimGray;6;33.62;
947;Accela;26504;FloralWhite;8;72.71;
948;OSIsoft;40541;SaddleBrown;5;20.18;
949;NuCivic;24639;BlueViolet;7;39.23;
950;Orlin Research;99113;Cyan;7;64.65;
951;FindTheBest.com;69677;Linen;4;39.75;
952;Vizzuality;98708;DeepPink;6;51.75;
953;Jurispect;20772;DarkKhaki;6;69.94;
954;Personalis;99101;DarkViolet;4;47.31;
955;Govzilla, Inc.;33445;Orange;8;45.45;
956;TowerData;95570;SandyBrown;5;46.74;
957;Berkery Noyes MandASoft;36133;Green;5;65.67;
958;Civic Impulse LLC;20981;LavenderBlush;5;38.15;
959;Harris Corporation;23500;Snow;5;60.07;
960;Social Explorer;81116;Beige;6;56.97;
961;Inrix Traffic;73072;LightCoral;7;32.74;
962;Xignite;37811;PaleGreen;4;51.76;
963;Marinexplore, Inc.;77149;Tomato;8;29.61;
964;Healthgrades;74443;DarkOliveGreen;8;38.30;
965;SpotCrime;46420;LightGreen;5;34.83;
966;Smart Utility Systems;77301;LightSlateGray;7;23.69;
967;StreetEasy;29763;Silver;7;25.42;
968;realtor.com;28573;RosyBrown;5;37.35;
969;Dow Jones & Co.;542;Salmon;4;67.24;
970;CoolClimate;6634;Blue;4;26.22;
971;Cerner;58056;SlateBlue;8;23.82;
972;OnStar;56949;LightGoldenRodYellow;4;27.39;
973;Geofeedia;90002;LightPink;4;62.06;
974;Buildingeye;86520;Olive;8;39.56;
975;Innography;88067;OrangeRed;7;64.46;
976;Loqate, Inc.;52756;Tomato;8;26.77;
977;Enigma.io;33449;Gold;5;53.90;
978;Berkshire Hathaway;99624;Indigo ;8;40.35;
979;Exversion;2212;Orchid;5;64.30;
980;Caspio;49966;DimGray;6;42.48;
981;Gallup;5691;LightSalmon;4;31.72;
982;Liquid Robotics;59647;Gainsboro;8;59.22;
983;Social Health Insights;71654;Purple;8;37.67;
984;Munetrix;77297;Black;7;20.23;
985;Splunk;63392;CornflowerBlue;6;21.07;
986;Patently-O;72393;DimGray;6;20.66;
987;HealthMap;59770;DarkTurquoise;7;62.40;
988;Amazon Web Services;19246;SteelBlue;8;22.96;
989;Berkshire Hathaway;70611;BurlyWood;7;29.62;
990;Kroll Bond Ratings Agency;74643;MidnightBlue;4;48.77;
991;Environmental Data Resources;74412;Fuchsia;5;52.13;
992;Noveda Technologies;21577;Teal;8;67.39;
993;McKinsey;96871;PaleTurquoise;7;74.07;
994;KPMG;13024;SkyBlue;5;78.96;
995;Next Step Living;37603;DarkKhaki;5;30.95;
996;Oliver Wyman;34729;LightSlateGray;4;32.83;
997;TrialTrove;49982;Green;4;66.04;
998;MapQuest;67424;Aquamarine;5;57.27;
999;Bridgewater;34196;DarkSalmon;8;78.60;
1000;WaterSmart Software;60593;DimGray;4;64.01;
1001;Civic Insight;28040;MediumVioletRed;4;49.73;
1002;TrustedID;49853;DarkKhaki;8;60.81;
1003;RAND Corporation;87201;Olive;4;64.64;
1004;Fitch;39834;MediumAquaMarine;7;65.89;
1005;Spikes Cavell Analytic Inc;929;MediumSlateBlue;8;64.80;
1006;Wheaton World Wide Moving;11485;Moccasin;6;31.75;
1007;WebMD;7607;Teal;4;40.28;
1008;North American Van Lines;84767;Wheat;4;76.08;
1009;Everyday Health;47371;Lime;8;51.18;
1010;SpaceCurve;52248;HotPink;5;42.12;
1011;Apextech LLC;50367;LightGoldenRodYellow;4;72.39;
1012;iFactor Consulting;61882;MintCream;6;26.85;
1013;Noesis;49016;DimGrey;6;64.39;
1014;People Power;61241;BlueViolet;7;55.84;
1015;Esri;39920;PapayaWhip;8;63.85;
1016;Investormill;18570;Silver;7;36.97;
1017;Headlight;65756;Tan;8;79.02;
1018;Informatica;23503;Red;6;40.60;
1019;Standard and Poor's;82818;AntiqueWhite;6;24.63;
1020;Kyruus;18509;Thistle;6;77.45;
1021;SimpleTuition;27614;ForestGreen;4;79.37;
1022;Fuzion Apps, Inc.;4494;Tomato;5;56.38;
1023;PlotWatt;74805;CadetBlue;7;67.04;
1024;Social Health Insights;74825;SlateGray;8;71.79;
1025;Knowledge Agency;33786;Cyan;6;61.80;
1026;Panjiva;75420;DimGrey;8;44.85;
1027;Kroll Bond Ratings Agency;40228;MediumVioletRed;7;58.33;
1028;Informatica;6801;SteelBlue;4;48.91;
1029;Geoscape;31718;CornflowerBlue;5;79.27;
1030;Munetrix;10492;BurlyWood;6;49.20;
1031;Retroficiency;81499;LightPink;5;20.44;
1032;Esri;58222;SandyBrown;5;45.88;
1033;DataLogix;96588;Maroon;6;48.29;
1034;BaleFire Global;74686;DarkGreen;8;71.58;
1035;indoo.rs;24100;Wheat;5;49.71;
1036;Recargo;31168;LemonChiffon;6;33.65;
1037;SpotHero.com;73822;SlateGray;6;63.78;
1038;Splunk;41273;PaleGreen;4;34.40;
1039;Remi;5171;Bisque;6;47.80;
1040;Lucid;47382;PowderBlue;8;31.20;
1041;GreatSchools;19545;Moccasin;8;35.58;
1042;TransUnion;48846;MidnightBlue;6;35.69;
1043;indoo.rs;35505;LightCyan;6;23.33;
1044;Asset4;18821;OldLace;5;56.01;
1045;SnapSense;44988;PaleTurquoise;5;28.54;
1046;Zonability;20730;Cornsilk;8;46.38;
1047;Lenddo;28750;DarkOrchid;6;55.21;
1048;Personalis;18226;Maroon;6;55.34;
1049;Progressive Insurance Group;52960;Olive;6;27.22;
1050;ASC Partners;33176;SandyBrown;8;73.53;
1051;Unigo LLC;52013;Sienna;7;37.09;
1052;Adaptive;58984;MediumSeaGreen;6;49.56;
1053;WebMD;80614;Linen;8;61.27;
1054;Progressive Insurance Group;74015;DarkGoldenRod;6;37.09;
1055;Farmers;41750;Gainsboro;4;75.56;
1056;Ayasdi;85761;Blue;4;40.89;
1057;FlightStats;79658;SandyBrown;5;34.36;
1058;Quandl;2772;Lime;7;23.22;
1059;Consumer Reports;74956;Teal;4;79.89;
1060;Investormill;29774;SeaGreen;7;36.55;
1061;Avalara;96324;LightSlateGray;6;38.36;
1062;OSIsoft;19113;LightSlateGray;7;68.69;
